Radio,Cell,Lon,Lat,Nearest_Distance,RSCP,Traffic,Ecno,Area coverage,Predict
3,61646,36.916122,-1.225662,0.839774299,-85,0,-10,0.839774299,0
2,574,37.00058,-0.651627,0.839800968,-85,0,-10,0.839800968,0
2,11040,36.949768,-0.647049,0.839801719,-85,0,-10,0.839801719,0
2,1015,35.89714,-1.091766,0.839813991,-85,0,-10,0.839813991,0
3,371391,35.856628,-1.089706,0.839814565,-85,0,-10,0.839814565,0
3,34464306,39.645538,-0.475159,0.839826408,-85,0,-10,0.839826408,0
2,4351,37.040405,-0.458679,0.839828366,-85,0,-10,0.839828366,0
3,163874086,35.132904,-0.442886,0.839830196,-85,0,-10,0.839830196,0
2,15204,36.059189,-0.289078,0.839844587,-85,0,-10,0.839844587,0
3,19727820,34.775848,-0.065231,0.839854733,-85,0,-10,0.839854733,0
3,262184511,37.072678,-0.003433,0.839855286,-85,0,-10,0.839855286,0
2,262,34.766235,-0.093384,0.839924854,-85,0,-10,0.839924854,0
2,17802,39.641418,-0.457306,0.839939721,-85,0,-10,0.839939721,0
3,262367924,36.964874,-1.167984,0.839963606,-85,0,-10,0.839963606,0
2,136,34.752502,-0.105057,0.83996507,-85,0,-10,0.83996507,0
2,4475,34.785461,-0.079651,0.839965661,-85,0,-10,0.839965661,0
3,500494,36.966248,-1.458435,0.839969309,-85,0,-10,0.839969309,0
2,6324,34.838608,0.381912,0.839976793,-85,0,-10,0.839976793,0
3,34196020,36.830517,-1.284547,0.839977839,-85,0,-10,0.839977839,0
3,446565,36.899357,-1.186257,0.840010682,-85,0,-10,0.840010682,0
3,262395794,37.007446,-1.121063,0.840080553,-85,0,-10,0.840080553,0
4,4006918,36.958694,-1.169357,0.840177532,-85,0,-10,0.840177532,0
2,16627,34.761429,0.279465,0.84023122,-85,0,-10,0.84023122,0
2,17044,37.997589,2.336197,0.840697649,-85,0,-10,0.840697649,0
3,65586631,36.789905,-1.27997,0.840868827,-85,0,-10,0.840868827,0
2,12144,39.572067,-4.297028,0.840971572,-85,0,-10,0.840971572,0
3,137668424,34.757309,-0.115128,0.84139624,-85,0,-10,0.84139624,0
3,196921105,39.8261261,-3.709945679,0.841577664,-85,0,-10,0.841577664,0
2,3406,34.126511,0.45433,0.841592213,-85,0,-10,0.841592213,0
2,5041,36.780559,-1.233117,0.841895344,-85,0,-10,0.841895344,0
2,34016,37.582169,-2.137985,0.842015871,-85,0,-10,0.842015871,0
2,32108,39.477768,-4.458389,0.842044717,-85,0,-10,0.842044717,0
4,2610694,36.805375,-1.295531,0.842530997,-85,0,-10,0.842530997,0
2,4651,37.46681213,-0.959243774,0.843188473,-85,0,-10,0.843188473,0
2,1120,36.889245,-1.330817,0.843297187,-85,0,-10,0.843297187,0
3,137684661,34.783401,-0.065231,0.843311679,-85,0,-10,0.843311679,0
3,98349796,36.901141,-1.348135,0.843413539,-85,0,-10,0.843413539,0
2,12864,36.83345,-1.17334,0.844855023,-85,0,-10,0.844855023,0
2,8271,35.301407,0.50853,0.844951779,-85,0,-10,0.844951779,0
3,2734342,36.795453,-1.272299,0.845095696,-85,0,-10,0.845095696,0
4,2566662,36.816509,-1.283237,0.845217169,-85,0,-10,0.845217169,0
3,33515450,36.816628,-1.305725,0.845872509,-85,0,-10,0.845872509,0
3,65556394,36.82045,-1.251755,0.845991447,-85,0,-10,0.845991447,0
4,7968260,39.672091,-4.074816,0.846221887,-85,0,-10,0.846221887,0
3,578204,39.672318,-4.053612,0.846305409,-85,0,-10,0.846305409,0
4,2882560,36.667494,-1.350632,0.846625275,-85,0,-10,0.846625275,0
2,371,37.158508,-1.064987,0.847077666,-85,0,-10,0.847077666,0
3,72197490,36.851166,-1.253128,0.847325031,-85,0,-10,0.847325031,0
4,2870278,36.755661,-1.38971,0.848099808,-85,0,-10,0.848099808,0
2,39901,36.910019,-1.183395,0.848167276,-85,0,-10,0.848167276,0
2,8254,35.283829,0.514023,0.850066387,-85,0,-10,0.850066387,0
4,2660101,36.78978,-1.323166,0.850525531,-85,0,-10,0.850525531,0
3,98481317,36.817049,-1.311199,0.850529616,-85,0,-10,0.850529616,0
3,34195657,36.809006,-1.279417,0.850540287,-85,0,-10,0.850540287,0
2,54977,36.806848,-1.270785,0.850543143,-85,0,-10,0.850543143,0
2,8355,35.246985,0.538428,0.850839515,-85,0,-10,0.850839515,0
3,171235,39.699685,-4.000887,0.851231208,-85,0,-10,0.851231208,0
3,368563,36.071091,-0.295486,0.8516083,-85,0,-10,0.8516083,0
3,98411538,36.82429,-1.305728,0.851754362,-85,0,-10,0.851754362,0
3,369191,35.932983,-0.366119,0.851857984,-85,0,-10,0.851857984,0
2,1211,34.837265,0.379868,0.852221163,-85,0,-10,0.852221163,0
3,196789064,40.149536,-3.109818,0.852415001,-85,0,-10,0.852415001,0
3,65648742,36.820793,-1.265945,0.852434582,-85,0,-10,0.852434582,0
3,510155,36.906166,-1.257248,0.852437437,-85,0,-10,0.852437437,0
3,196663156,38.573074,-3.381271,0.852919867,-85,0,-10,0.852919867,0
3,171475,39.675888,-4.067001,0.853071801,-85,0,-10,0.853071801,0
3,72473851,36.710129,-1.320419,0.854861933,-85,0,-10,0.854861933,0
3,471153,36.808182,-1.276474,0.854876782,-85,0,-10,0.854876782,0
3,65578715,36.793076,-1.253128,0.854884478,-85,0,-10,0.854884478,0
3,98480393,36.825485,-1.306961,0.854977691,-85,0,-10,0.854977691,0
3,469144,36.838394,-1.305313,0.854978265,-85,0,-10,0.854978265,0
3,34186331,36.817245,-1.287735,0.8549842,-85,0,-10,0.8549842,0
3,150852441,35.24675,0.539017,0.855051151,-85,0,-10,0.855051151,0
2,35274,36.057816,-0.282486,0.855078588,-85,0,-10,0.855078588,0
2,63192,36.100388,-0.276468,0.855083547,-85,0,-10,0.855083547,0
2,31457,36.687782,-1.228409,0.855781826,-85,0,-10,0.855781826,0
2,781,36.836815,-1.301537,0.855871477,-85,0,-10,0.855871477,0
4,7971589,39.675365,-4.068707,0.855952921,-85,0,-10,0.855952921,0
4,2688005,36.790767,-1.262821,0.85647508,-85,0,-10,0.85647508,0
3,72205646,36.803158,-1.27231,0.856546549,-85,0,-10,0.856546549,0
2,14475,36.958542,-1.478348,0.856582892,-85,0,-10,0.856582892,0
3,33589434,36.898453,-1.191696,0.857464788,-85,0,-10,0.857464788,0
2,10995,39.672089,-4.060593,0.858164874,-85,0,-10,0.858164874,0
3,98479317,36.846771,-1.319389,0.858753064,-85,0,-10,0.858753064,0
3,65588005,36.741371,-1.263943,0.858771813,-85,0,-10,0.858771813,0
3,33605971,36.881618,-1.219482,0.858786254,-85,0,-10,0.858786254,0
2,10822,40.120354,-3.214531,0.859077401,-85,0,-10,0.859077401,0
2,455,36.776909,-1.260951,0.859229578,-85,0,-10,0.859229578,0
3,98420311,36.837845,-1.328659,0.859972669,-85,0,-10,0.859972669,0
4,2584326,36.821615,-1.282716,0.860433068,-85,0,-10,0.860433068,0
3,137668846,34.763227,-0.084017,0.861650636,-85,0,-10,0.861650636,0
3,33611294,36.997833,-1.126785,0.861758533,-85,0,-10,0.861758533,0
2,12892,36.893806,-1.212273,0.862713629,-85,0,-10,0.862713629,0
3,196662484,39.574356,-4.285355,0.862888639,-85,0,-10,0.862888639,0
3,171439,39.660645,-4.069748,0.863136929,-85,0,-10,0.863136929,0
3,196666064,39.648972,-4.060593,0.863146728,-85,0,-10,0.863146728,0
2,13626,39.605484,-4.032211,0.863176977,-85,0,-10,0.863176977,0
2,12906,39.707108,-4.029922,0.863179405,-85,0,-10,0.863179405,0
2,222,39.621048,-4.010239,0.863200245,-85,0,-10,0.863200245,0
3,174164,39.585342,-4.008865,0.863201697,-85,0,-10,0.863201697,0
3,33653529,39.731369,-3.97316,0.863239226,-85,0,-10,0.863239226,0
3,19834018,39.738235,-3.946152,0.8632674,-85,0,-10,0.8632674,0
2,8700,38.564529,-3.391342,0.863803553,-85,0,-10,0.863803553,0
2,8281,35.081406,0.915298,0.863815974,-85,0,-10,0.863815974,0
3,33669966,40.15846252,-3.118057251,0.86398458,-85,0,-10,0.86398458,0
3,33607243,36.893496,-1.220035,0.864347153,-85,0,-10,0.864347153,0
2,7061,39.57069397,-4.289474487,0.864396816,-85,0,-10,0.864396816,0
4,2673156,36.898819,-1.31218,0.864425009,-85,0,-10,0.864425009,0
3,196663192,39.572983,-4.281693,0.864428361,-85,0,-10,0.864428361,0
3,98420438,36.803326,-1.312863,0.864879224,-85,0,-10,0.864879224,0
3,98477353,36.859818,-1.330948,0.864974292,-85,0,-10,0.864974292,0
3,34134316,36.710129,-1.325912,0.865087234,-85,0,-10,0.865087234,0
2,8641,36.889114,-1.317215,0.86509026,-85,0,-10,0.86509026,0
3,2667782,36.830978,-1.312637,0.865091844,-85,0,-10,0.865091844,0
3,118010190,36.816788,-1.301651,0.865095631,-85,0,-10,0.865095631,0
3,469579,36.844482,-1.286087,0.865100939,-85,0,-10,0.865100939,0
2,6080,36.894836,-1.283569,0.865101783,-85,0,-10,0.865101783,0
3,34184517,36.81633,-1.281509,0.865102481,-85,0,-10,0.865102481,0
3,509846,36.899643,-1.275101,0.865104653,-85,0,-10,0.865104653,0
3,475806,36.796646,-1.268921,0.865106716,-85,0,-10,0.865106716,0
3,33599714,36.870346,-1.249466,0.86511318,-85,0,-10,0.86511318,0
3,19888541,36.869431,-1.243515,0.865115128,-85,0,-10,0.865115128,0
2,11414,36.729813,-1.222916,0.865121827,-85,0,-10,0.865121827,0
2,31401,36.80809,-1.178055,0.865136021,-85,0,-10,0.865136021,0
2,19683,36.924133,-1.17691,0.865136375,-85,0,-10,0.865136375,0
3,72449422,36.634598,-1.124496,0.865152267,-85,0,-10,0.865152267,0
3,19891419,37.075882,-1.032486,0.86517842,-85,0,-10,0.86517842,0
3,513863,36.774673,-1.271439,0.865217046,-85,0,-10,0.865217046,0
3,150852428,35.235214,0.551376,0.865278851,-85,0,-10,0.865278851,0
4,5331204,35.283279,0.508804,0.865284804,-85,0,-10,0.865284804,0
3,19786372,36.066513,-0.285416,0.865308182,-85,0,-10,0.865308182,0
2,3244,34.769211,-0.081711,0.865318035,-85,0,-10,0.865318035,0
3,137734058,34.600754,-0.00618,0.865318921,-85,0,-10,0.865318921,0
3,137685142,34.765549,-0.097994,0.865325441,-85,0,-10,0.865325441,0
3,196860149,40.14472961,-3.100204468,0.865505515,-85,0,-10,0.865505515,0
2,12011,37.440262,-2.061081,0.866271959,-85,0,-10,0.866271959,0
3,163899315,35.291519,-0.366669,0.866434709,-85,0,-10,0.866434709,0
2,3755,36.793454,-1.265673,0.866449589,-85,0,-10,0.866449589,0
2,1325,37.20314026,-1.693954468,0.866464225,-85,0,-10,0.866464225,0
2,24033,37.968979,-2.442398,0.866685607,-85,0,-10,0.866685607,0
2,11717,39.878036,-3.559982,0.866984991,-85,0,-10,0.866984991,0
3,509998,36.829046,-1.310312,0.867649635,-85,0,-10,0.867649635,0
2,6713,38.036726,2.470551,0.867762442,-85,0,-10,0.867762442,0
3,65651728,36.821796,-1.285302,0.868102713,-85,0,-10,0.868102713,0
3,33678434,39.706478,-4.005032,0.86841961,-85,0,-10,0.86841961,0
3,65646017,36.82215,-1.281575,0.868549671,-85,0,-10,0.868549671,0
3,470633,36.836472,-1.259896,0.869000953,-85,0,-10,0.869000953,0
3,34525017,36.363831,0.031242,0.869005298,-85,0,-10,0.869005298,0
2,32,36.785071,-1.325324,0.8692026,-85,0,-10,0.8692026,0
3,196899984,40.0177,-3.301392,0.869230238,-85,0,-10,0.869230238,0
3,196833854,39.591576,-4.008726,0.869249337,-85,0,-10,0.869249337,0
2,3911,36.798706,-1.31163,0.870205818,-85,0,-10,0.870205818,0
3,403940,36.909531,-1.206985,0.870248974,-85,0,-10,0.870248974,0
3,150847308,35.27092,0.519447,0.870431923,-85,0,-10,0.870431923,0
2,12324,35.27728,0.517622,0.870843983,-85,0,-10,0.870843983,0
3,98348761,36.752243,-1.656418,0.870923142,-85,0,-10,0.870923142,0
3,34464312,39.641647,-0.464859,0.870959237,-85,0,-10,0.870959237,0
3,196657984,39.667511,-4.068832,0.871234709,-85,0,-10,0.871234709,0
3,196657981,39.667021,-4.072691,0.871347398,-85,0,-10,0.871347398,0
3,34102152,36.790448,-1.288908,0.872214908,-85,0,-10,0.872214908,0
2,11595,38.009654,-1.372604,0.872407383,-85,0,-10,0.872407383,0
3,34194580,36.820384,-1.288637,0.872437078,-85,0,-10,0.872437078,0
2,275,34.778824,-0.108719,0.873018807,-85,0,-10,0.873018807,0
2,34,35.255127,0.527,0.873826328,-85,0,-10,0.873826328,0
3,196900009,40.119642,-3.222923,0.873841222,-85,0,-10,0.873841222,0
2,11026,40.111771,-3.222977,0.873851597,-85,0,-10,0.873851597,0
2,10342,37.063781,-1.03376,0.874629704,-85,0,-10,0.874629704,0
3,78671611,36.90184,-1.281967,0.875329694,-85,0,-10,0.875329694,0
3,381173,36.361071,0.034507,0.875438695,-85,0,-10,0.875438695,0
2,4772,36.905823,-1.575165,0.875659064,-85,0,-10,0.875659064,0
3,196854963,39.658585,-4.048805,0.875803908,-85,0,-10,0.875803908,0
2,8884,39.657898,-4.038849,0.875814662,-85,0,-10,0.875814662,0
3,642167,39.650688,-4.058762,0.875904037,-85,0,-10,0.875904037,0
2,13001,39.860802,-3.611069,0.876265267,-85,0,-10,0.876265267,0
2,5555,36.758818,-1.301193,0.877101737,-85,0,-10,0.877101737,0
2,16361,41.855713,3.936401,0.877167313,-85,0,-10,0.877167313,0
3,65563745,36.815304,-1.240948,0.877358819,-85,0,-10,0.877358819,0
3,72470580,36.663616,-1.351804,0.877547629,-85,0,-10,0.877547629,0
3,33539752,36.79493,-1.30085,0.877768855,-85,0,-10,0.877768855,0
2,1985,36.805573,-1.299477,0.877769332,-85,0,-10,0.877769332,0
3,78695081,36.89415,-1.28643,0.877773845,-85,0,-10,0.877773845,0
3,469569,36.834412,-1.281281,0.877775616,-85,0,-10,0.877775616,0
2,531,36.842308,-1.281281,0.877775616,-85,0,-10,0.877775616,0
3,19888019,36.88694,-1.276817,0.877777146,-85,0,-10,0.877777146,0
3,471158,36.802483,-1.272697,0.877778547,-85,0,-10,0.877778547,0
3,65586214,36.79287,-1.257935,0.877783543,-85,0,-10,0.877783543,0
3,72271806,36.859818,-1.252441,0.877785391,-85,0,-10,0.877785391,0
2,44,36.99646,-1.124725,0.877825983,-85,0,-10,0.877825983,0
2,34172,36.962814,-1.460887,0.877837841,-85,0,-10,0.877837841,0
2,14205,36.936378,-1.375351,0.877853359,-85,0,-10,0.877853359,0
2,15450,36.940498,-1.369858,0.877855377,-85,0,-10,0.877855377,0
4,2560770,36.784973,-1.326599,0.877870982,-85,0,-10,0.877870982,0
3,65591625,36.735191,-1.295013,0.877882049,-85,0,-10,0.877882049,0
2,3836,36.846771,-1.28952,0.877883949,-85,0,-10,0.877883949,0
2,39543,36.929855,-1.237335,0.877901586,-85,0,-10,0.877901586,0
2,2585,37.082977,-1.038666,0.877944026,-85,0,-10,0.877944026,0
2,8366,35.268345,0.518246,0.877959229,-85,0,-10,0.877959229,0
2,10262,35.298042,0.535412,0.877959352,-85,0,-10,0.877959352,0
2,16526,36.937752,-1.178856,0.878035863,-85,0,-10,0.878035863,0
3,19736530,34.763145,-0.10437,0.87810488,-85,0,-10,0.87810488,0
3,196853558,39.669939,-4.054988,0.878570185,-85,0,-10,0.878570185,0
3,19831904,39.666138,-4.076614,0.878728734,-85,0,-10,0.878728734,0
3,196900666,39.85405,-3.630753,0.880449823,-85,0,-10,0.880449823,0
4,2984194,36.706554,-1.319555,0.880893197,-85,0,-10,0.880893197,0
3,34123005,36.772232,-1.303482,0.882103418,-85,0,-10,0.882103418,0
3,98477863,36.834274,-1.322342,0.88223234,-85,0,-10,0.88223234,0
3,19727461,34.777222,-0.092697,0.882495772,-85,0,-10,0.882495772,0
3,98491756,36.821365,-1.312418,0.882881831,-85,0,-10,0.882881831,0
3,72449525,36.699829,-1.422043,0.883282768,-85,0,-10,0.883282768,0
3,34184518,36.815087,-1.283242,0.883333295,-85,0,-10,0.883333295,0
2,25115,36.885052,-1.294498,0.883441257,-85,0,-10,0.883441257,0
3,630181,39.677804,-4.062241,0.883442527,-85,0,-10,0.883442527,0
3,33678393,39.673416,-4.062607,0.883448858,-85,0,-10,0.883448858,0
3,33678114,39.662979,-4.050797,0.883455024,-85,0,-10,0.883455024,0
2,8800,39.124717,-3.752175,0.883701926,-85,0,-10,0.883701926,0
2,19876,36.800079,-1.294384,0.884218758,-85,0,-10,0.884218758,0
2,29903,36.853235,-1.251092,0.88445597,-85,0,-10,0.88445597,0
2,4774,36.880042,-1.32972,0.88487579,-85,0,-10,0.88487579,0
3,72459972,36.738968,-1.338272,0.885426006,-85,0,-10,0.885426006,0
3,33539107,36.819992,-1.288284,0.885443712,-85,0,-10,0.885443712,0
2,34905,36.806094,-1.281583,0.885446038,-85,0,-10,0.885446038,0
2,2846,36.824387,-1.27977,0.885446674,-85,0,-10,0.885446674,0
3,2686982,36.815598,-1.270157,0.885569217,-85,0,-10,0.885569217,0
3,150847318,35.27504,0.512581,0.885665378,-85,0,-10,0.885665378,0
3,65586622,36.77887,-1.284332,0.885668273,-85,0,-10,0.885668273,0
2,36606,34.120377,0.45401,0.886093555,-85,0,-10,0.886093555,0
2,16603,34.519455,0.651352,0.886150955,-85,0,-10,0.886150955,0
2,8402,35.290065,0.535382,0.88696948,-85,0,-10,0.88696948,0
2,18294,37.5176239,-2.105941772,0.887167155,-85,0,-10,0.887167155,0
3,5503744,34.777454,-0.671188,0.887631593,-85,0,-10,0.887631593,0
2,16375,39.670715,-4.064026,0.888557404,-85,0,-10,0.888557404,0
2,15426,39.65022,-4.059636,0.889658438,-85,0,-10,0.889658438,0
3,4112,39.859543,-3.627243,0.890007179,-85,0,-10,0.890007179,0
2,15621,36.691132,-1.341019,0.890427413,-85,0,-10,0.890427413,0
2,2484,36.895752,-1.298447,0.890553825,-85,0,-10,0.890553825,0
2,66,36.868286,-1.294098,0.890555353,-85,0,-10,0.890555353,0
2,4292,36.812668,-1.271439,0.890563247,-85,0,-10,0.890563247,0
2,14606,36.839905,-1.172104,0.890596162,-85,0,-10,0.890596162,0
2,36315,35.008163,1.027908,0.890639206,-85,0,-10,0.890639206,0
2,344,34.843369,-0.153122,0.890668182,-85,0,-10,0.890668182,0
3,468904,36.807508,-1.261992,0.890677907,-85,0,-10,0.890677907,0
2,8974,35.272522,0.519791,0.890745898,-85,0,-10,0.890745898,0
3,137668400,34.768066,-0.091782,0.890781412,-85,0,-10,0.890781412,0
2,12014,36.927109,-1.182175,0.891414069,-85,0,-10,0.891414069,0
2,29662,36.886409,-1.32017,0.892106097,-85,0,-10,0.892106097,0
2,354,36.79081,-1.319046,0.892992151,-85,0,-10,0.892992151,0
2,18615,37.56706238,-2.14302063,0.893151052,-85,0,-10,0.893151052,0
3,65560615,36.746058,-1.266714,0.893344307,-85,0,-10,0.893344307,0
3,34195622,36.819796,-1.277063,0.89411865,-85,0,-10,0.89411865,0
2,16750,36.940842,-1.178627,0.894279351,-85,0,-10,0.894279351,0
4,5440772,36.081287,-0.283522,0.894663676,-85,0,-10,0.894663676,0
3,34188276,36.817665,-1.280832,0.894784906,-85,0,-10,0.894784906,0
2,34684,39.64983,-4.051895,0.894878278,-85,0,-10,0.894878278,0
2,5023,37.06855774,-1.030654907,0.895286275,-85,0,-10,0.895286275,0
2,8970,39.662388,-4.061455,0.895316777,-85,0,-10,0.895316777,0
3,34122870,36.777878,-1.314926,0.89555043,-85,0,-10,0.89555043,0
2,62,36.970139,-0.433121,0.895863463,-85,0,-10,0.895863463,0
2,12571,36.814224,-1.269196,0.896021201,-85,0,-10,0.896021201,0
2,4471,34.782944,-0.082169,0.896130194,-85,0,-10,0.896130194,0
3,137685115,34.76263,-0.100594,0.896355511,-85,0,-10,0.896355511,0
2,33406,37.641495,0.059464,0.896414948,-85,0,-10,0.896414948,0
3,33533136,36.920414,-1.31012,0.896886149,-85,0,-10,0.896886149,0
4,2697990,36.814327,-1.298618,0.896890249,-85,0,-10,0.896890249,0
3,118016445,36.807804,-1.297588,0.896890621,-85,0,-10,0.896890621,0
3,72468034,36.750641,-1.292267,0.896892495,-85,0,-10,0.896892495,0
2,39984,36.688843,-1.28952,0.896893464,-85,0,-10,0.896893464,0
2,4495,36.822739,-1.286259,0.89689461,-85,0,-10,0.89689461,0
3,65653592,36.822395,-1.270294,0.896900192,-85,0,-10,0.896900192,0
3,65628017,36.824455,-1.262741,0.8969028,-85,0,-10,0.8969028,0
4,7691526,37.089844,-1.055374,0.896968481,-85,0,-10,0.896968481,0
3,137803624,34.601925,-0.002226,0.897021055,-85,0,-10,0.897021055,0
4,2629125,36.788603,-1.283118,0.897340414,-85,0,-10,0.897340414,0
3,3037381,34.779739,-0.08522,0.897677,-85,0,-10,0.897677,0
2,34167,36.97285,-1.434402,0.897771125,-85,0,-10,0.897771125,0
3,33077504,34.990082,1.040268,0.898546924,-85,0,-10,0.898546924,0
3,262856291,41.830858,3.922867,0.898761402,-85,0,-10,0.898761402,0
3,34129095,36.786976,-1.286356,0.898784756,-85,0,-10,0.898784756,0
2,29817,36.812887,-1.293551,0.8988936,-85,0,-10,0.8988936,0
2,3375,36.910477,-1.307297,0.898999999,-85,0,-10,0.898999999,0
3,78688324,36.887436,-1.294785,0.899003769,-85,0,-10,0.899003769,0
2,14907,36.776199,-1.280746,0.899010275,-85,0,-10,0.899010275,0
2,6820,36.814059,-1.281583,0.899453538,-85,0,-10,0.899453538,0
3,34121310,36.768837,-1.291008,0.89967387,-85,0,-10,0.89967387,0
2,4705,36.87252,-1.24506,0.900586331,-85,0,-10,0.900586331,0
3,468910,36.808594,-1.260818,0.900683174,-85,0,-10,0.900683174,0
2,7455,37.098083,-1.050568,0.900991727,-85,0,-10,0.900991727,0
3,403558,36.808794,-1.238022,0.901358012,-85,0,-10,0.901358012,0
3,371034,34.75594,0.280853,0.902863614,-85,0,-10,0.902863614,0
3,98463122,36.82766,-1.313896,0.903221236,-85,0,-10,0.903221236,0
3,98486727,36.823769,-1.31218,0.90322186,-85,0,-10,0.90322186,0
3,72274152,36.8787,-1.217422,0.903366011,-85,0,-10,0.903366011,0
2,15395,35.282936,-0.368042,0.903440146,-85,0,-10,0.903440146,0
2,15895,34.774132,-0.675144,0.903707318,-85,0,-10,0.903707318,0
3,436920,36.439133,-0.717087,0.903857988,-85,0,-10,0.903857988,0
3,32884036,36.811565,-1.265363,0.904128048,-85,0,-10,0.904128048,0
3,209620,36.896896,-1.212158,0.904259108,-85,0,-10,0.904259108,0
2,9014,39.660044,-4.056489,0.904413757,-85,0,-10,0.904413757,0
2,24113,37.188797,-1.603775,0.904633613,-85,0,-10,0.904633613,0
2,14262,36.069107,-0.294266,0.904743317,-85,0,-10,0.904743317,0
3,72275533,36.871392,-1.24273,0.905026721,-85,0,-10,0.905026721,0
3,468859,36.784973,-1.260681,0.905129945,-85,0,-10,0.905129945,0
3,19776697,35.297562,0.501663,0.905231166,-85,0,-10,0.905231166,0
3,196657200,39.572411,-4.264412,0.905349846,-85,0,-10,0.905349846,0
3,196863163,39.623566,-4.036789,0.90543227,-85,0,-10,0.90543227,0
2,9140,39.684219,-4.011612,0.906270186,-85,0,-10,0.906270186,0
3,33669669,39.72999573,-3.974990845,0.906694975,-85,0,-10,0.906694975,0
2,13800,36.831401,-1.168723,0.907180279,-85,0,-10,0.907180279,0
2,8232,35.27092,0.501251,0.907342064,-85,0,-10,0.907342064,0
3,150846518,35.26276,0.501313,0.907505865,-85,0,-10,0.907505865,0
3,137672625,34.765549,-0.091049,0.908558181,-85,0,-10,0.908558181,0
2,8940,35.258835,0.531601,0.908823329,-85,0,-10,0.908823329,0
3,33534050,36.901474,-1.344681,0.909515914,-85,0,-10,0.909515914,0
3,72460332,36.720428,-1.320648,0.910444654,-85,0,-10,0.910444654,0
2,2042,36.800824,-1.266306,0.911910369,-85,0,-10,0.911910369,0
3,33606627,36.881133,-1.220169,0.912703349,-85,0,-10,0.912703349,0
3,631597,39.56520081,-4.288101196,0.913652509,-85,0,-10,0.913652509,0
3,196657580,39.637299,-4.090347,0.913801436,-85,0,-10,0.913801436,0
2,10485,39.596786,-4.180298,0.913808616,-85,0,-10,0.913808616,0
2,10360,39.64759827,-4.097213745,0.913875671,-85,0,-10,0.913875671,0
2,15516,39.65446472,-4.093093872,0.913881485,-85,0,-10,0.913881485,0
2,9422,39.66133118,-4.091720581,0.913881943,-85,0,-10,0.913881943,0
4,7968518,39.63249207,-4.09034729,0.913883511,-85,0,-10,0.913883511,0
2,42,39.655151,-4.086227,0.913917041,-85,0,-10,0.913917041,0
3,33678100,39.69154358,-4.058761597,0.913920513,-85,0,-10,0.913920513,0
2,8860,39.6736908,-4.054641724,0.913924063,-85,0,-10,0.913924063,0
4,7909893,39.6736908,-4.051895142,0.913927159,-85,0,-10,0.913927159,0
3,33675386,39.6736908,-4.04914856,0.913930261,-85,0,-10,0.913930261,0
3,33675387,39.6736908,-4.047775269,0.913931824,-85,0,-10,0.913931824,0
4,7923460,39.70252991,-4.043655396,0.913936459,-85,0,-10,0.913936459,0
3,196863529,39.69291687,-4.043655396,0.913937568,-85,0,-10,0.913937568,0
